dataset,llm,combo,config,is_combo_selection_config,quality_score,correctness_mean,faithfulness_mean,answer_relevance_mean,overall_mean,answer_accuracy,context_sufficiency_rate,generation_failure_rate,retrieval_failure_rate,latency_mean_ms
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_grounded,False,72.5,100.0,50.0,100.0,96.0,100.0,50.0,0.0,50.0,32961.5308
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr,False,73.1,50.0,82.0,95.0,60.0,50.0,90.0,40.0,10.0,39801.7385
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr_grounded,False,76.5,50.0,100.0,100.0,70.1,50.0,70.0,30.0,30.0,39649.9331
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s,False,87.1,80.0,90.0,96.0,83.5,80.0,90.0,10.0,10.0,1309.6749
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_grounded,False,89.15,80.0,89.0,100.0,81.2,80.0,90.0,20.0,10.0,1191.0341
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr,True,82.5,70.0,80.0,100.0,74.0,70.0,100.0,30.0,0.0,1471.8152
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr_grounded,True,82.5,70.0,80.0,100.0,72.5,70.0,100.0,30.0,0.0,1367.9353
triviaqa,mistral:7b,bge-base__ms-marco-L12,no_rag,False,38.0,80.0,0.0,100.0,80.0,80.0,0.0,0.0,100.0,712.0568
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k,False,39.0,30.0,30.0,100.0,35.0,30.0,40.0,10.0,30.0,18638.8106
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_grounded,False,86.0,80.0,80.0,100.0,82.0,80.0,100.0,20.0,0.0,18617.1694
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_rr,False,73.0,50.0,90.0,100.0,58.5,50.0,70.0,20.0,30.0,15284.9205
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_k_rr_grounded,False,79.0,50.0,90.0,100.0,59.5,50.0,100.0,50.0,0.0,15201.23
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s,False,72.0,60.0,60.0,100.0,64.5,60.0,100.0,40.0,0.0,1399.2563
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_grounded,False,85.5,70.0,100.0,100.0,74.0,70.0,80.0,10.0,20.0,1312.2869
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_rr,True,85.0,70.0,90.0,90.0,72.5,70.0,100.0,30.0,0.0,1427.6458
triviaqa,mistral:7b,bge-base__ms-marco-L12,baseline_s_rr_grounded,True,86.0,70.0,90.0,100.0,76.0,70.0,100.0,30.0,0.0,1424.8101
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k,False,55.0,50.0,50.0,100.0,48.5,50.0,50.0,10.0,50.0,33049.7049
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_grounded,False,94.5,90.0,100.0,100.0,91.5,90.0,40.0,0.0,60.0,32957.1014
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_rr,False,75.4,50.0,88.0,87.0,73.3,70.0,60.0,20.0,40.0,39675.2185
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_k_rr_grounded,False,71.0,50.0,90.0,100.0,56.5,50.0,60.0,30.0,40.0,39544.7713
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s,False,79.0,70.0,70.0,100.0,73.0,70.0,100.0,30.0,0.0,2009.247
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_grounded,False,86.0,80.0,80.0,100.0,83.0,80.0,100.0,20.0,0.0,2032.0577
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_rr,True,89.5,80.0,90.0,100.0,83.0,80.0,100.0,20.0,0.0,2173.1438
triviaqa,mistral:7b,bge-base__ms-marco-L12,optimized_s_rr_grounded,True,76.6,62.0,72.0,100.0,66.0,60.0,100.0,40.0,0.0,2099.3396
triviaqa,mistral:7b,bge-base__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,72.5,70.0,0.0,0.0,100.0,419.9816
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k,False,55.0,40.0,60.0,100.0,45.8,40.0,50.0,10.0,50.0,18634.1291
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_grounded,False,58.5,30.0,80.0,100.0,39.0,30.0,50.0,20.0,50.0,18617.7134
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_rr,False,79.0,60.0,80.0,100.0,67.5,60.0,100.0,40.0,0.0,15312.3227
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_k_rr_grounded,False,78.5,60.0,90.0,100.0,70.0,60.0,80.0,20.0,20.0,15145.3667
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s,False,72.9,60.0,70.0,94.0,64.5,60.0,90.0,30.0,10.0,1398.1534
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_grounded,False,82.0,70.0,90.0,100.0,75.0,70.0,80.0,10.0,20.0,1314.2324
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_rr,True,79.0,70.0,70.0,100.0,76.0,70.0,100.0,30.0,0.0,1355.1127
triviaqa,mistral:7b,bge-base__ms-marco-L6,baseline_s_rr_grounded,True,86.0,70.0,90.0,100.0,76.0,70.0,100.0,30.0,0.0,1319.0717
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k,False,51.5,40.0,50.0,100.0,44.0,40.0,50.0,10.0,50.0,33050.2078
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_grounded,False,88.0,100.0,100.0,100.0,97.0,100.0,40.0,0.0,60.0,32959.798
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_rr,False,71.0,50.0,90.0,100.0,56.5,50.0,60.0,10.0,40.0,39623.1592
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_k_rr_grounded,False,66.0,60.0,60.0,100.0,66.5,60.0,70.0,10.0,30.0,39443.0751
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s,False,79.0,70.0,70.0,100.0,71.5,70.0,100.0,30.0,0.0,2010.1116
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_grounded,False,86.0,80.0,80.0,100.0,82.0,80.0,100.0,20.0,0.0,2035.0067
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_rr,True,87.15,80.0,89.0,100.0,81.3,80.0,90.0,10.0,10.0,2038.921
triviaqa,mistral:7b,bge-base__ms-marco-L6,optimized_s_rr_grounded,True,89.15,80.0,89.0,100.0,81.2,80.0,100.0,20.0,0.0,1994.1078
triviaqa,mistral:7b,bge-base__bge-reranker,no_rag,False,38.0,80.0,0.0,100.0,66.0,80.0,0.0,0.0,100.0,422.8624
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k,False,50.0,40.0,40.0,100.0,44.0,40.0,60.0,20.0,40.0,18636.7287
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_grounded,False,77.0,70.0,70.0,100.0,73.0,70.0,50.0,20.0,50.0,18618.7391
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_rr,False,73.0,60.0,80.0,100.0,65.4,60.0,70.0,10.0,30.0,15515.5985
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_k_rr_grounded,False,81.3,70.0,92.0,98.0,73.5,70.0,70.0,0.0,30.0,15370.706
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s,False,72.4,70.0,62.0,96.0,74.2,70.0,80.0,10.0,20.0,1398.65
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_grounded,False,89.5,80.0,90.0,100.0,82.5,80.0,80.0,20.0,20.0,1311.8009
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_rr,True,88.3,80.0,90.0,88.0,84.0,80.0,100.0,20.0,0.0,1437.3874
triviaqa,mistral:7b,bge-base__bge-reranker,baseline_s_rr_grounded,True,85.5,80.0,90.0,100.0,83.5,80.0,80.0,0.0,20.0,1430.3077
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k,False,51.5,40.0,50.0,100.0,46.8,40.0,50.0,10.0,50.0,33050.1441
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_grounded,False,67.0,40.0,100.0,100.0,52.0,40.0,40.0,0.0,60.0,32956.2834
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_rr,False,63.5,50.0,70.0,95.0,58.6,50.0,60.0,10.0,40.0,39797.3069
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_k_rr_grounded,False,66.0,40.0,80.0,100.0,53.0,40.0,70.0,30.0,30.0,39646.701
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s,False,79.0,70.0,70.0,100.0,73.0,70.0,100.0,30.0,0.0,2008.9522
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_grounded,False,86.0,70.0,90.0,100.0,74.5,70.0,100.0,30.0,0.0,2035.1502
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_rr,True,87.1,78.5,86.5,95.5,81.3,80.0,100.0,20.0,0.0,2251.5865
triviaqa,mistral:7b,bge-base__bge-reranker,optimized_s_rr_grounded,True,89.5,80.0,90.0,100.0,82.0,80.0,100.0,20.0,0.0,2194.3988
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,no_rag,False,38.0,80.0,0.0,100.0,77.2,80.0,0.0,0.0,100.0,420.4971
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k,False,53.0,40.0,60.0,100.0,42.0,40.0,40.0,10.0,40.0,18634.7654
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_grounded,False,77.0,70.0,70.0,100.0,73.0,70.0,90.0,20.0,10.0,18617.5402
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_rr,False,73.0,50.0,90.0,100.0,60.0,50.0,60.0,10.0,40.0,15286.1499
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_k_rr_grounded,False,79.0,50.0,90.0,100.0,59.0,50.0,100.0,50.0,0.0,15201.6977
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s,False,87.5,70.0,100.0,100.0,74.0,70.0,90.0,20.0,10.0,967.4795
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_grounded,False,80.5,60.0,90.0,100.0,67.0,60.0,90.0,30.0,10.0,895.5844
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_rr,True,86.0,70.0,90.0,100.0,75.5,70.0,100.0,30.0,0.0,1059.1371
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,baseline_s_rr_grounded,True,89.5,80.0,90.0,100.0,81.5,80.0,100.0,20.0,0.0,1110.1763
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k,False,51.5,40.0,50.0,100.0,46.5,40.0,50.0,10.0,50.0,33049.536
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_grounded,False,81.0,90.0,90.0,100.0,87.8,90.0,40.0,0.0,60.0,32957.747
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_rr,False,82.1,70.0,96.0,96.0,77.2,70.0,70.0,10.0,30.0,39674.1215
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_k_rr_grounded,False,84.0,80.0,80.0,100.0,83.0,80.0,90.0,50.0,10.0,39546.7047
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s,False,93.0,80.0,100.0,100.0,83.5,80.0,100.0,20.0,0.0,1304.7566
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_grounded,False,92.65,80.0,99.0,100.0,83.8,80.0,100.0,30.0,0.0,1187.934
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_rr,True,91.6,90.0,86.0,100.0,91.0,90.0,100.0,10.0,0.0,1328.3202
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L12,optimized_s_rr_grounded,True,85.4,80.0,80.0,94.0,82.5,80.0,100.0,20.0,0.0,1306.1616
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,no_rag,False,34.5,70.0,0.0,100.0,72.5,70.0,0.0,0.0,100.0,419.708
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k,False,51.5,30.0,60.0,100.0,40.5,30.0,50.0,20.0,50.0,18636.3372
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_grounded,False,82.5,70.0,80.0,100.0,74.0,70.0,100.0,30.0,0.0,18616.8168
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr,False,78.8,70.0,78.0,94.0,74.0,70.0,90.0,20.0,10.0,15312.1322
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_k_rr_grounded,False,79.0,90.0,50.0,100.0,89.5,90.0,100.0,10.0,0.0,15141.5923
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s,False,87.5,70.0,100.0,100.0,74.0,70.0,90.0,20.0,10.0,969.0837
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_grounded,False,84.0,60.0,100.0,100.0,68.0,60.0,90.0,30.0,10.0,896.4698
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr,True,93.0,90.0,90.0,100.0,92.0,90.0,100.0,10.0,0.0,1024.5053
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,baseline_s_rr_grounded,True,86.0,80.0,80.0,100.0,82.5,80.0,90.0,20.0,10.0,1060.8453
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k,False,60.5,50.0,60.0,100.0,52.5,50.0,60.0,10.0,40.0,33050.7506
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,32960.1022
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr,False,77.5,60.0,90.0,90.0,66.0,60.0,80.0,20.0,20.0,39624.6608
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_k_rr_grounded,False,89.0,80.0,100.0,100.0,84.0,80.0,50.0,0.0,50.0,39455.2478
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s,False,96.5,90.0,100.0,100.0,92.0,90.0,100.0,10.0,0.0,1305.4879
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_grounded,False,89.15,70.0,99.0,100.0,75.8,70.0,100.0,30.0,0.0,1190.1337
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr,True,92.3,90.0,88.0,100.0,91.6,90.0,100.0,10.0,0.0,1219.8614
triviaqa,mistral:7b,multi-qa-mini__ms-marco-L6,optimized_s_rr_grounded,True,93.0,90.0,90.0,100.0,91.0,90.0,100.0,10.0,0.0,1264.5333
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,no_rag,False,38.0,80.0,0.0,100.0,76.0,80.0,0.0,0.0,100.0,421.2298
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k,False,57.5,30.0,60.0,100.0,34.5,30.0,80.0,50.0,20.0,18636.9653
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_grounded,False,86.0,80.0,80.0,100.0,84.0,80.0,100.0,20.0,0.0,18616.8583
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr,False,81.0,50.0,96.0,99.0,60.4,50.0,60.0,10.0,40.0,15514.3276
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_k_rr_grounded,False,78.8,50.0,90.0,98.0,59.5,50.0,100.0,50.0,0.0,15369.0733
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s,False,87.5,70.0,100.0,100.0,75.5,70.0,90.0,20.0,10.0,969.3423
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_grounded,False,80.5,60.0,90.0,100.0,66.5,60.0,90.0,30.0,10.0,895.693
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr,True,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1153.3508
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,baseline_s_rr_grounded,True,100.0,100.0,100.0,100.0,98.6,100.0,100.0,0.0,0.0,1243.3478
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k,False,55.0,40.0,60.0,100.0,46.8,40.0,50.0,10.0,50.0,33054.4778
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_grounded,False,74.0,60.0,100.0,100.0,61.6,60.0,40.0,0.0,60.0,32958.0478
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr,False,50.0,40.0,40.0,100.0,48.0,40.0,60.0,20.0,40.0,39798.9705
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_k_rr_grounded,False,69.0,40.0,100.0,100.0,49.5,40.0,50.0,10.0,50.0,39646.4652
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s,False,91.0,80.0,100.0,100.0,87.0,80.0,90.0,10.0,10.0,1306.9472
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_grounded,False,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1188.737
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr,True,82.5,70.0,80.0,100.0,74.0,70.0,100.0,30.0,0.0,1456.8246
triviaqa,mistral:7b,multi-qa-mini__bge-reranker,optimized_s_rr_grounded,True,81.5,70.0,80.0,90.0,72.5,70.0,100.0,30.0,0.0,1363.9691
